ProductName,ProductNumber,Domain,LanguageCode,URL(oldwebsite),URL(currentwebsite)
Docefrez,EMEA/H/C/001074,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001074/WC500094038.pdf,https://www.ema.europa.eu/en/documents/product-information/docefrez-epar-product-information_en.pdf
Docetaxel Accord,EMEA/H/C/002539,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002539/WC500128368.pdf,https://www.ema.europa.eu/en/documents/product-information/docetaxel-accord-epar-product-information_en.pdf
Docetaxel Kabi,EMEA/H/C/002325,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002325/WC500128838.pdf,https://www.ema.europa.eu/en/documents/product-information/docetaxel-kabi-epar-product-information_en.pdf
Docetaxel Mylan,EMEA/H/C/002317,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002317/WC500122958.pdf,https://www.ema.europa.eu/en/documents/product-information/docetaxel-mylan-epar-product-information_en.pdf
Docetaxel Teva,EMEA/H/C/001107,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001107/WC500073419.pdf,https://www.ema.europa.eu/en/documents/product-information/docetaxel-teva-epar-product-information_en.pdf
Docetaxel Teva Pharma,EMEA/H/C/002032,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002032/WC500101758.pdf,https://www.ema.europa.eu/en/documents/product-information/docetaxel-teva-pharma-epar-product-information_en.pdf
Docetaxel Zentiva (previously Docetaxel Winthrop),EMEA/H/C/000808,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000808/WC500036788.pdf,https://www.ema.europa.eu/en/documents/product-information/docetaxel-zentiva-previously-docetaxel-winthrop-epar-product-information_en.pdf
Doptelet,EMEA/H/C/004722,human,en,,https://www.ema.europa.eu/en/documents/product-information/doptelet-epar-product-information_en.pdf
Doribax,EMEA/H/C/000891,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000891/WC500037148.pdf,https://www.ema.europa.eu/en/documents/product-information/doribax-epar-product-information_en.pdf
Dovato,EMEA/H/C/004909,human,en,,https://www.ema.europa.eu/en/documents/product-information/dovato-epar-product-information_en.pdf
Dovprela (previously Pretomanid FGK),EMEA/H/C/005167,human,en,,https://www.ema.europa.eu/en/documents/product-information/dovprela-epar-product-information_en.pdf
Draxxin,EMEA/V/C/000077,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/000077/WC500063309.pdf,https://www.ema.europa.eu/en/documents/product-information/draxxin-epar-product-information_en.pdf
Drovelis,EMEA/H/C/005336,human,en,,https://www.ema.europa.eu/documents/product-information/drovelis-epar-product-information_en.pdf
Duaklir Genuair,EMEA/H/C/003745,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003745/WC500178413.pdf,https://www.ema.europa.eu/en/documents/product-information/duaklir-genuair-epar-product-information_en.pdf
Duavive,EMEA/H/C/002314,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002314/WC500181566.pdf,https://www.ema.europa.eu/en/documents/product-information/duavive-epar-product-information_en.pdf
Dukoral,EMEA/H/C/000476,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000476/WC500037570.pdf,https://www.ema.europa.eu/en/documents/product-information/dukoral-epar-product-information_en.pdf
Duloxetine Boehringer Ingelheim,EMEA/H/C/001007,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001007/WC500037897.pdf,https://www.ema.europa.eu/en/documents/product-information/duloxetine-boehringer-ingelheim-epar-product-information_en.pdf
Duloxetine Lilly,EMEA/H/C/004000,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004000/WC500180948.pdf,https://www.ema.europa.eu/en/documents/product-information/duloxetine-lilly-epar-product-information_en.pdf
Duloxetine Mylan,EMEA/H/C/003981,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003981/WC500188514.pdf,https://www.ema.europa.eu/en/documents/product-information/duloxetine-mylan-epar-product-information_en.pdf
Duloxetine Zentiva,EMEA/H/C/003935,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003935/WC500192517.pdf,https://www.ema.europa.eu/en/documents/product-information/duloxetine-zentiva-epar-product-information_en.pdf
Duo Plavin,EMEA/H/C/001143,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001143/WC500087025.pdf,https://www.ema.europa.eu/en/documents/product-information/duoplavin-epar-product-information_en.pdf
Duo Resp Spiromax,EMEA/H/C/002348,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002348/WC500167182.pdf,https://www.ema.europa.eu/en/documents/product-information/duoresp-spiromax-epar-product-information_en.pdf
DuoTrav,EMEA/H/C/000665,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000665/WC500038389.pdf,https://www.ema.europa.eu/en/documents/product-information/duotrav-epar-product-information_en.pdf
Dupixent,EMEA/H/C/004390,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004390/WC500236507.pdf,https://www.ema.europa.eu/en/documents/product-information/dupixent-epar-product-information_en.pdf
Dutrebis,EMEA/H/C/003823,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003823/WC500185996.pdf,https://www.ema.europa.eu/en/documents/product-information/dutrebis-epar-product-information_en.pdf
Duzallo,EMEA/H/C/004412,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004412/WC500254466.pdf,https://www.ema.europa.eu/en/documents/product-information/duzallo-epar-product-information_en.pdf
Dynastat,EMEA/H/C/000381,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000381/WC500038843.pdf,https://www.ema.europa.eu/en/documents/product-information/dynastat-epar-product-information_en.pdf
Dynepo,EMEA/H/C/000372,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000372/WC500054477.pdf,https://www.ema.europa.eu/en/documents/product-information/dynepo-epar-product-information_en.pdf
Dzuveo,EMEA/H/C/004335,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004335/WC500252197.pdf,https://www.ema.europa.eu/en/documents/product-information/dzuveo-epar-product-information_en.pdf
Easotic,EMEA/V/C/000140,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/000140/WC500063878.pdf,https://www.ema.europa.eu/en/documents/product-information/easotic-epar-product-information_en.pdf
Ebilfumin,EMEA/H/C/003717,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003717/WC500168007.pdf,https://www.ema.europa.eu/en/documents/product-information/ebilfumin-epar-product-information_en.pdf
Ebixa,EMEA/H/C/000463,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000463/WC500058763.pdf,https://www.ema.europa.eu/en/documents/product-information/ebixa-epar-product-information_en.pdf
Ebymect,EMEA/H/C/004162,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004162/WC500196808.pdf,https://www.ema.europa.eu/en/documents/product-information/ebymect-epar-product-information_en.pdf
Ecalta,EMEA/H/C/000788,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000788/WC500020673.pdf,https://www.ema.europa.eu/en/documents/product-information/ecalta-epar-product-information_en.pdf
Ecansya (previously Capecitabine Krka),EMEA/H/C/002605,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002605/WC500126966.pdf,https://www.ema.europa.eu/en/documents/product-information/ecansya-epar-product-information_en.pdf
Econor,EMEA/V/C/000042,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/000042/WC500064382.pdf,https://www.ema.europa.eu/en/documents/product-information/econor-epar-product-information_en.pdf
EcoporcShiga,EMEA/V/C/002588,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/002588/WC500143301.pdf,https://www.ema.europa.eu/en/documents/product-information/ecoporc-shiga-epar-product-information_en.pdf
Edarbi,EMEA/H/C/002293,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002293/WC500119204.pdf,https://www.ema.europa.eu/en/documents/product-information/edarbi-epar-product-information_en.pdf
Edistride,EMEA/H/C/004161,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004161/WC500198486.pdf,https://www.ema.europa.eu/en/documents/product-information/edistride-epar-product-information_en.pdf
Edurant,EMEA/H/C/002264,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002264/WC500118874.pdf,https://www.ema.europa.eu/en/documents/product-information/edurant-epar-product-information_en.pdf
Efavirenz Teva,EMEA/H/C/002352,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002352/WC500121447.pdf,https://www.ema.europa.eu/en/documents/product-information/efavirenz-teva-epar-product-information_en.pdf
Efavirenz/Emtricitabine/Tenofovirdisoproxil Krka,EMEA/H/C/004274,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004274/WC500244040.pdf,https://www.ema.europa.eu/en/documents/product-information/efavirenz/emtricitabine/tenofovir-disoproxil-krka-epar-product-information_en.pdf
Efavirenz/Emtricitabine/Tenofovirdisoproxil Mylan,EMEA/H/C/004240,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004240/WC500238988.pdf,https://www.ema.europa.eu/en/documents/product-information/efavirenz/emtricitabine/tenofovir-disoproxil-mylan-epar-product-information_en.pdf
Efavirenz/Emtricitabine/Tenofovirdisoproxil Zentiva,EMEA/H/C/004250,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004250/WC500237035.pdf,https://www.ema.europa.eu/en/documents/product-information/efavirenz/emtricitabine/tenofovir-disoproxil-zentiva-epar-product-information_en.pdf
Effentora,EMEA/H/C/000833,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000833/WC500020930.pdf,https://www.ema.europa.eu/en/documents/product-information/effentora-epar-product-information_en.pdf
Efficib,EMEA/H/C/000896,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000896/WC500021374.pdf,https://www.ema.europa.eu/en/documents/product-information/efficib-epar-product-information_en.pdf
Efient,EMEA/H/C/000984,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000984/WC500021971.pdf,https://www.ema.europa.eu/en/documents/product-information/efient-epar-product-information_en.pdf
Efmody,EMEA/H/C/005105,human,en,,https://www.ema.europa.eu/documents/product-information/efmody-epar-product-information_en.pdf
Eklira Genuair,EMEA/H/C/002211,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002211/WC500132661.pdf,https://www.ema.europa.eu/en/documents/product-information/eklira-genuair-epar-product-information_en.pdf
Elaprase,EMEA/H/C/000700,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000700/WC500023008.pdf,https://www.ema.europa.eu/en/documents/product-information/elaprase-epar-product-information_en.pdf
Elebrato Ellipta,EMEA/H/C/004781,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004781/WC500242284.pdf,https://www.ema.europa.eu/en/documents/product-information/elebrato-ellipta-epar-product-information_en.pdf
Eliquis,EMEA/H/C/002148,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002148/WC500107728.pdf,https://www.ema.europa.eu/en/documents/product-information/eliquis-epar-product-information_en.pdf
ellaOne,EMEA/H/C/001027,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001027/WC500023670.pdf,https://www.ema.europa.eu/en/documents/product-information/ellaone-epar-product-information_en.pdf
Elmiron,EMEA/H/C/004246,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004246/WC500229390.pdf,https://www.ema.europa.eu/en/documents/product-information/elmiron-epar-product-information_en.pdf
Elocta,EMEA/H/C/003964,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003964/WC500198642.pdf,https://www.ema.europa.eu/en/documents/product-information/elocta-epar-product-information_en.pdf
Elonva,EMEA/H/C/001106,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001106/WC500074786.pdf,https://www.ema.europa.eu/en/documents/product-information/elonva-epar-product-information_en.pdf
Elzonris,EMEA/H/C/005031,human,en,,https://www.ema.europa.eu/en/documents/product-information/elzonris-epar-product-information_en.pdf
Emadine,EMEA/H/C/000223,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000223/WC500025131.pdf,https://www.ema.europa.eu/en/documents/product-information/emadine-epar-product-information_en.pdf
Emdocam,EMEA/V/C/002283,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/002283/WC500110781.pdf,https://www.ema.europa.eu/en/documents/product-information/emdocam-epar-product-information_en.pdf
Emend,EMEA/H/C/000527,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000527/WC500026537.pdf,https://www.ema.europa.eu/en/documents/product-information/emend-epar-product-information_en.pdf
Emgality,EMEA/H/C/004648,human,en,,https://www.ema.europa.eu/en/documents/product-information/emgality-epar-product-information_en.pdf
Empliciti,EMEA/H/C/003967,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003967/WC500206673.pdf,https://www.ema.europa.eu/en/documents/product-information/empliciti-epar-product-information_en.pdf
Emselex,EMEA/H/C/000554,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000554/WC500026900.pdf,https://www.ema.europa.eu/en/documents/product-information/emselex-epar-product-information_en.pdf
Emtricitabine/Tenofovirdisoproxil Krka,EMEA/H/C/004215,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004215/WC500225127.pdf,https://www.ema.europa.eu/en/documents/product-information/emtricitabine/tenofovir-disoproxil-krka-epar-product-information_en.pdf
Emtricitabine/Tenofovirdisoproxil Krka d.d.,EMEA/H/C/004686,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004686/WC500229219.pdf,https://www.ema.europa.eu/en/documents/product-information/emtricitabine/tenofovir-disoproxil-krka-dd-epar-product-information_en.pdf
Emtricitabine/Tenofovirdisoproxil Mylan,EMEA/H/C/004050,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004050/WC500220812.pdf,https://www.ema.europa.eu/en/documents/product-information/emtricitabine/tenofovir-disoproxil-mylan-epar-product-information_en.pdf
